filename,noisetype,snr
p335_104,metro,10
p335_105,metro,5
p335_106,metro,0
p335_107,restaurant,15
p335_108,restaurant,10
p335_109,restaurant,5
p335_110,restaurant,0
p335_111,ssn,15
p335_112,ssn,10
p335_113,ssn,5
p335_114,ssn,0
p335_115,station,15
p335_116,station,10
p335_117,station,5
p335_118,station,0
p335_119,traffic,15
p335_120,traffic,10
p335_121,traffic,5
p335_122,traffic,0
p335_123,babble,15
p335_124,babble,10
p335_125,babble,5
p335_126,babble,0
p335_127,cafeteria,15
p335_128,cafeteria,10
p335_129,cafeteria,5
p335_130,cafeteria,0
p335_131,car,15
p335_132,car,10
p335_133,car,5
p335_134,car,0
p335_135,kitchen,15
p335_136,kitchen,10
p335_137,kitchen,5
p335_138,kitchen,0
p335_139,meeting,15
p335_140,meeting,10
p335_141,meeting,5
p335_142,meeting,0
p335_143,metro,15
p335_144,metro,10
p335_145,metro,5
p335_146,metro,0
p335_147,restaurant,15
p335_148,restaurant,10
p335_149,restaurant,5
p335_150,restaurant,0
p335_151,ssn,15
p335_152,ssn,10
p335_153,ssn,5
p335_154,ssn,0
p335_155,station,15
p335_156,station,10
p335_157,station,5
p335_158,station,0
p335_159,traffic,15
p335_160,traffic,10
p335_161,traffic,5
p335_162,traffic,0
p335_163,babble,15
p335_164,babble,10
p335_165,babble,5
p335_166,babble,0
p335_167,cafeteria,15
p335_168,cafeteria,10
p335_169,cafeteria,5
p335_170,cafeteria,0
p335_171,car,15
p335_172,car,10
p335_173,car,5
p335_174,car,0
p335_175,kitchen,15
p335_176,kitchen,10
p335_177,kitchen,5
p335_178,kitchen,0
p335_179,meeting,15
p335_180,meeting,10
p335_181,meeting,5
p335_182,meeting,0
p335_183,metro,15
p335_184,metro,10
p335_185,metro,5
p335_186,metro,0
p335_187,restaurant,15
p335_188,restaurant,10
p335_189,restaurant,5
p335_190,restaurant,0
p335_191,ssn,15
p335_192,ssn,10
p335_193,ssn,5
p335_194,ssn,0
p335_195,station,15
p335_196,station,10
p335_197,station,5
p335_198,station,0
p335_199,traffic,15
p335_200,traffic,10
p335_201,traffic,5
p335_202,traffic,0
p335_203,babble,15
p335_204,babble,10
p335_205,babble,5
p335_206,babble,0
p335_207,cafeteria,15
p335_208,cafeteria,10
p335_209,cafeteria,5
p335_210,cafeteria,0
p335_211,car,15
p335_212,car,10
p335_213,car,5
p335_214,car,0
p335_215,kitchen,15
p335_216,kitchen,10
p335_217,kitchen,5
p335_218,kitchen,0
p335_219,meeting,15
p335_220,meeting,10
p335_221,meeting,5
p335_222,meeting,0
p335_223,metro,15
p335_224,metro,10
p335_225,metro,5
p335_226,metro,0
p335_227,restaurant,15
p335_228,restaurant,10
p335_229,restaurant,5
p335_230,restaurant,0
p335_231,ssn,15
p335_232,ssn,10
p335_233,ssn,5
p335_234,ssn,0
p335_235,station,15
p335_236,station,10
p335_237,station,5
p335_238,station,0
p335_239,traffic,15
p335_240,traffic,10
p335_241,traffic,5
p335_242,traffic,0
p335_243,babble,15
p335_244,babble,10
p335_245,babble,5
p335_246,babble,0
p335_247,cafeteria,15
p335_248,cafeteria,10
p335_249,cafeteria,5
p335_250,cafeteria,0
p335_251,car,15
p335_252,car,10
p335_253,car,5
p335_254,car,0
p335_255,kitchen,15
p335_256,kitchen,10
p335_257,kitchen,5
p335_258,kitchen,0
p335_259,meeting,15
p335_260,meeting,10
p335_261,meeting,5
p335_262,meeting,0
p335_263,metro,15
p335_264,metro,10
p335_265,metro,5
p335_266,metro,0
p335_267,restaurant,15
p335_268,restaurant,10
p335_269,restaurant,5
p335_270,restaurant,0
p335_271,ssn,15
p335_272,ssn,10
p335_273,ssn,5
p335_274,ssn,0
p335_275,station,15
p335_276,station,10
p335_277,station,5
p335_278,station,0
p335_279,traffic,15
p335_280,traffic,10
p335_281,traffic,5
p335_282,traffic,0
p335_283,babble,15
p335_284,babble,10
p335_285,babble,5
p335_286,babble,0
p335_287,cafeteria,15
p335_288,cafeteria,10
p335_289,cafeteria,5
p335_290,cafeteria,0
p335_291,car,15
p335_292,car,10
p335_293,car,5
p335_294,car,0
p335_295,kitchen,15
p335_296,kitchen,10
p335_297,kitchen,5
p335_298,kitchen,0
p335_299,meeting,15
p335_300,meeting,10
p335_301,meeting,5
p335_302,meeting,0
p335_303,metro,15
p335_304,metro,10
p335_305,metro,5
p335_306,metro,0
p335_307,restaurant,15
p335_308,restaurant,10
p335_309,restaurant,5
p335_310,restaurant,0
p335_311,ssn,15
p335_312,ssn,10
p335_313,ssn,5
p335_314,ssn,0
p335_315,station,15
p335_316,station,10
p335_317,station,5
p335_318,station,0
p335_319,traffic,15
p335_320,traffic,10
p335_321,traffic,5
p335_322,traffic,0
p335_323,babble,15
p335_324,babble,10
p335_325,babble,5
p335_326,babble,0
p335_327,cafeteria,15
p335_328,cafeteria,10
p335_329,cafeteria,5
p335_331,cafeteria,0
p335_332,car,15
p335_333,car,10
p335_334,car,5
p335_335,car,0
p335_336,kitchen,15
p335_337,kitchen,10
p335_338,kitchen,5
p335_339,kitchen,0
p335_340,meeting,15
p335_341,meeting,10
p335_342,meeting,5
p335_343,meeting,0
p335_344,metro,15
p335_345,metro,10
p335_346,metro,5
p335_347,metro,0
p335_348,restaurant,15
p335_349,restaurant,10
p335_350,restaurant,5
p335_351,restaurant,0
p335_352,ssn,15
p335_353,ssn,10
p335_354,ssn,5
p335_355,ssn,0
p335_356,station,15
p335_357,station,10
p335_358,station,5
p335_359,station,0
p335_360,traffic,15
p335_361,traffic,10
p335_362,traffic,5
p335_363,traffic,0
p335_364,babble,15
p335_365,babble,10
p335_366,babble,5
p335_367,babble,0
p335_368,cafeteria,15
p335_369,cafeteria,10
p335_370,cafeteria,5
p335_371,cafeteria,0
p335_372,car,15
p335_373,car,10
p335_374,car,5
p335_375,car,0
p335_376,kitchen,15
p335_377,kitchen,10
p335_378,kitchen,5
p335_379,kitchen,0
p335_380,meeting,15
p335_381,meeting,10
p335_382,meeting,5
p335_383,meeting,0
p335_384,metro,15
p335_385,metro,10
p335_386,metro,5
p335_387,metro,0
p335_388,restaurant,15
p335_389,restaurant,10
p335_390,restaurant,5
p335_391,restaurant,0
p335_392,ssn,15
p335_393,ssn,10
p335_394,ssn,5
p335_395,ssn,0
p335_396,station,15
p335_397,station,10
p335_398,station,5
p335_399,station,0
p335_400,traffic,15
p335_401,traffic,10
p335_402,traffic,5
p335_403,traffic,0
p335_404,car,5
p335_405,kitchen,5
p335_406,cafeteria,15
p335_407,kitchen,10
p335_408,babble,5
p335_409,kitchen,0
p335_410,restaurant,0
p335_411,meeting,15
p335_412,car,10
p335_413,station,15
p335_414,metro,10
p335_415,traffic,0
p335_416,station,5
p335_417,traffic,5
p335_418,babble,15
p335_419,meeting,5
p335_420,restaurant,15
p335_421,ssn,0
p335_422,restaurant,5
p335_423,metro,0
p293_001,babble,15
p293_002,babble,10
p293_003,babble,5
p293_004,babble,0
p293_005,cafeteria,15
p293_006,cafeteria,10
p293_007,cafeteria,5
p293_008,cafeteria,0
p293_009,car,15
p293_010,car,10
p293_011,car,5
p293_012,car,0
p293_013,kitchen,15
p293_014,kitchen,10
p293_015,kitchen,5
p293_016,kitchen,0
p293_018,meeting,15
p293_019,meeting,10
p293_020,meeting,5
p293_021,meeting,0
p293_022,metro,15
p293_023,metro,10
p293_024,metro,5
p293_025,metro,0
p293_026,restaurant,15
p293_027,restaurant,10
p293_028,restaurant,5
p293_029,restaurant,0
p293_030,ssn,15
p293_032,ssn,10
p293_033,ssn,5
p293_034,ssn,0
p293_035,station,15
p293_036,station,10
p293_037,station,5
p293_038,station,0
p293_039,traffic,15
p293_040,traffic,10
p293_041,traffic,5
p293_042,traffic,0
p293_043,babble,15
p293_044,babble,10
p293_045,babble,5
p293_046,babble,0
p293_047,cafeteria,15
p293_048,cafeteria,10
p293_049,cafeteria,5
p293_050,cafeteria,0
p293_051,car,15
p293_052,car,10
p293_053,car,5
p293_054,car,0
p293_055,kitchen,15
p293_056,kitchen,10
p293_057,kitchen,5
p293_058,kitchen,0
p293_059,meeting,15
p293_060,meeting,10
p293_061,meeting,5
p293_062,meeting,0
p293_063,metro,15
p293_064,metro,10
p293_065,metro,5
p293_066,metro,0
p293_067,restaurant,15
p293_068,restaurant,10
p293_069,restaurant,5
p293_070,restaurant,0
p293_071,ssn,15
p293_072,ssn,10
p293_073,ssn,5
p293_074,ssn,0
p293_075,station,15
p293_076,station,10
p293_077,station,5
p293_078,station,0
p293_079,traffic,15
p293_080,traffic,10
p293_081,traffic,5
p293_082,traffic,0
p293_083,babble,15
p293_084,babble,10
p293_085,babble,5
p293_086,babble,0
p293_087,cafeteria,15
p293_088,cafeteria,10
p293_089,cafeteria,5
p293_090,cafeteria,0
p293_091,car,15
p293_092,car,10
p293_093,car,5
p293_094,car,0
p293_095,kitchen,15
p293_096,kitchen,10
p293_097,kitchen,5
p293_098,kitchen,0
p293_099,meeting,15
p293_100,meeting,10
p293_101,meeting,5
p293_102,meeting,0
p293_103,metro,15
p293_104,metro,10
p293_105,metro,5
p293_106,metro,0
p293_107,restaurant,15
p293_108,restaurant,10
p293_109,restaurant,5
p293_110,restaurant,0
p293_111,ssn,15
p293_112,ssn,10
p293_113,ssn,5
p293_114,ssn,0
p293_115,station,15
p293_116,station,10
p293_117,station,5
p293_118,station,0
p293_119,traffic,15
p293_120,traffic,10
p293_121,traffic,5
p293_122,traffic,0
p293_123,babble,15
p293_124,babble,10
p293_125,babble,5
p293_126,babble,0
p293_127,cafeteria,15
p293_128,cafeteria,10
p293_129,cafeteria,5
p293_130,cafeteria,0
p293_131,car,15
p293_132,car,10
p293_133,car,5
p293_134,car,0
p293_135,kitchen,15
p293_136,kitchen,10
p293_137,kitchen,5
p293_138,kitchen,0
p293_139,meeting,15
p293_140,meeting,10
p293_141,meeting,5
p293_142,meeting,0
p293_143,metro,15
p293_144,metro,10
p293_145,metro,5
p293_146,metro,0
p293_147,restaurant,15
p293_148,restaurant,10
p293_149,restaurant,5
p293_150,restaurant,0
p293_151,ssn,15
p293_152,ssn,10
p293_153,ssn,5
p293_154,ssn,0
p293_155,station,15
p293_156,station,10
p293_157,station,5
p293_158,station,0
p293_159,traffic,15
p293_160,traffic,10
p293_161,traffic,5
p293_162,traffic,0
p293_163,babble,15
p293_164,babble,10
p293_165,babble,5
p293_166,babble,0
p293_167,cafeteria,15
p293_168,cafeteria,10
p293_169,cafeteria,5
p293_170,cafeteria,0
p293_171,car,15
p293_172,car,10
p293_173,car,5
p293_174,car,0
p293_175,kitchen,15
p293_176,kitchen,10
p293_177,kitchen,5
p293_178,kitchen,0
p293_179,meeting,15
p293_180,meeting,10
p293_181,meeting,5
p293_182,meeting,0
p293_183,metro,15
p293_184,metro,10
p293_185,metro,5
p293_186,metro,0
p293_187,restaurant,15
p293_188,restaurant,10
p293_189,restaurant,5
p293_190,restaurant,0
p293_191,ssn,15
p293_192,ssn,10
p293_193,ssn,5
p293_194,ssn,0
p293_195,station,15
p293_196,station,10
p293_197,station,5
p293_198,station,0
p293_199,traffic,15
p293_200,traffic,10
p293_201,traffic,5
p293_202,traffic,0
p293_203,babble,15
p293_204,babble,10
p293_205,babble,5
p293_206,babble,0
p293_207,cafeteria,15
p293_208,cafeteria,10
p293_209,cafeteria,5
p293_210,cafeteria,0
p293_211,car,15
p293_212,car,10
p293_213,car,5
p293_214,car,0
p293_215,kitchen,15
p293_216,kitchen,10
p293_217,kitchen,5
p293_218,kitchen,0
p293_219,meeting,15
p293_220,meeting,10
p293_221,meeting,5
p293_222,meeting,0
p293_223,metro,15
p293_224,metro,10
p293_225,metro,5
p293_226,metro,0
p293_227,restaurant,15
p293_228,restaurant,10
p293_229,restaurant,5
p293_230,restaurant,0
p293_231,ssn,15
p293_232,ssn,10
p293_233,ssn,5
p293_234,ssn,0
p293_235,station,15
p293_236,station,10
p293_237,station,5
p293_238,station,0
p293_239,traffic,15
p293_240,traffic,10
p293_241,traffic,5
p293_242,traffic,0
p293_243,babble,15
p293_244,babble,10
p293_245,babble,5
p293_246,babble,0
p293_247,cafeteria,15
p293_248,cafeteria,10
p293_249,cafeteria,5
p293_250,cafeteria,0
p293_251,car,15
p293_252,car,10
p293_253,car,5
p293_254,car,0
p293_255,kitchen,15
p293_256,kitchen,10
p293_257,kitchen,5
p293_258,kitchen,0
p293_259,meeting,15
p293_260,meeting,10
p293_261,meeting,5
p293_262,meeting,0
p293_263,metro,15
p293_264,metro,10
p293_265,metro,5
p293_266,metro,0
p293_267,restaurant,15
p293_268,restaurant,10
p293_269,restaurant,5
p293_270,restaurant,0
p293_271,ssn,15
p293_272,ssn,10
p293_273,ssn,5
p293_274,ssn,0
p293_275,station,15
p293_276,station,10
p293_277,station,5
p293_278,station,0
p293_279,traffic,15
p293_280,traffic,10
p293_281,traffic,5
p293_282,traffic,0
p293_283,babble,15
p293_284,babble,10
p293_285,babble,5
p293_286,babble,0
p293_287,cafeteria,15
p293_288,cafeteria,10
p293_289,cafeteria,5
p293_290,cafeteria,0
p293_291,car,15
p293_292,car,10
p293_293,car,5
p293_294,car,0
p293_295,kitchen,15
p293_296,kitchen,10
p293_297,kitchen,5
p293_298,kitchen,0
p293_300,meeting,15
p293_301,meeting,10
p293_302,meeting,5
p293_303,meeting,0
p293_304,metro,15
p293_305,metro,10
p293_306,metro,5
p293_307,metro,0
p293_308,restaurant,15
p293_309,restaurant,10
p293_310,restaurant,5
p293_311,restaurant,0
p293_312,ssn,15
p293_313,ssn,10
p293_314,ssn,5
p293_315,ssn,0
p293_316,station,15
p293_317,station,10
p293_318,station,5
p293_319,station,0
p293_320,traffic,15
p293_321,traffic,10
p293_322,traffic,5
p293_323,traffic,0
p293_324,babble,15
p293_325,babble,10
p293_326,babble,5
p293_327,babble,0
p293_328,cafeteria,15
p293_329,cafeteria,10
p293_330,cafeteria,5
p293_331,cafeteria,0
p293_332,car,15
p293_333,car,10
p293_334,car,5
p293_335,car,0
p293_336,kitchen,15
p293_337,kitchen,10
p293_338,kitchen,5
p293_339,kitchen,0
p293_340,meeting,15
p293_341,meeting,10
p293_342,meeting,5
p293_343,meeting,0
p293_344,metro,15
p293_345,metro,10
p293_346,metro,5
p293_347,metro,0
p293_348,restaurant,15
p293_349,restaurant,10
p293_350,restaurant,5
p293_351,restaurant,0
p293_352,ssn,15
p293_354,ssn,10
p293_355,ssn,5
p293_356,ssn,0
p293_357,station,15
p293_358,station,10
p293_359,station,5
p293_360,station,0
p293_361,traffic,15
p293_362,traffic,10
p293_363,traffic,5
p293_364,traffic,0
p293_365,traffic,5
p293_366,restaurant,5
p293_367,metro,5
p293_368,ssn,0
p293_369,car,5
p293_370,car,0
p293_371,station,0
p293_372,car,15
p293_373,traffic,10
p293_374,ssn,10
p293_375,cafeteria,10
p293_376,cafeteria,5
p293_377,cafeteria,15
p293_378,restaurant,10
p293_379,restaurant,15
p293_380,kitchen,5
p293_381,babble,15
p293_382,metro,10
p293_383,car,10
p293_384,metro,15
p293_385,restaurant,0
p293_386,meeting,15
p293_387,station,5
p293_388,traffic,0
p293_389,meeting,0
p293_390,babble,5
p293_391,kitchen,10
p293_392,meeting,10
p293_393,kitchen,0
p293_394,cafeteria,0
p293_395,ssn,5
p293_396,station,10
p293_397,station,15
p293_398,meeting,5
p293_399,babble,0
p293_400,metro,0
p351_001,babble,15
p351_002,babble,10
p351_003,babble,5
p351_004,babble,0
p351_005,cafeteria,15
p351_006,cafeteria,10
p351_007,cafeteria,5
p351_008,cafeteria,0
p351_009,car,15
p351_010,car,10
p351_011,car,5
p351_012,car,0
p351_013,kitchen,15
p351_014,kitchen,10
p351_015,kitchen,5
p351_016,kitchen,0
p351_017,meeting,15
p351_018,meeting,10
p351_019,meeting,5
p351_020,meeting,0
p351_021,metro,15
p351_022,metro,10
p351_023,metro,5
p351_024,metro,0
p351_025,restaurant,15
p351_026,restaurant,10
p351_027,restaurant,5
p351_028,restaurant,0
p351_029,ssn,15
p351_030,ssn,10
p351_031,ssn,5
p351_032,ssn,0
p351_033,station,15
p351_034,station,10
p351_035,station,5
p351_036,station,0
p351_037,traffic,15
p351_038,traffic,10
p351_039,traffic,5
p351_040,traffic,0
p351_041,babble,15
p351_042,babble,10
p351_043,babble,5
p351_044,babble,0
p351_045,cafeteria,15
p351_046,cafeteria,10
p351_047,cafeteria,5
p351_048,cafeteria,0
p351_049,car,15
p351_050,car,10
p351_051,car,5
p351_052,car,0
p351_053,kitchen,15
p351_054,kitchen,10
p351_055,kitchen,5
p351_057,kitchen,0
p351_058,meeting,15
p351_059,meeting,10
p351_060,meeting,5
p351_061,meeting,0
p351_062,metro,15
p351_063,metro,10
p351_064,metro,5
p351_065,metro,0
p351_066,restaurant,15
p351_067,restaurant,10
p351_068,restaurant,5
p351_069,restaurant,0
p351_070,ssn,15
p351_071,ssn,10
p351_072,ssn,5
p351_073,ssn,0
p351_074,station,15
p351_075,station,10
p351_076,station,5
p351_077,station,0
p351_078,traffic,15
p351_079,traffic,10
p351_080,traffic,5
p351_081,traffic,0
p351_082,babble,15
p351_083,babble,10
p351_084,babble,5
p351_085,babble,0
p351_086,cafeteria,15
p351_087,cafeteria,10
p351_088,cafeteria,5
p351_089,cafeteria,0
p351_090,car,15
p351_091,car,10
p351_092,car,5
p351_093,car,0
p351_094,kitchen,15
p351_095,kitchen,10
p351_096,kitchen,5
p351_097,kitchen,0
p351_098,meeting,15
p351_099,meeting,10
p351_100,meeting,5
p351_101,meeting,0
p351_102,metro,15
p351_103,metro,10
p351_104,metro,5
p351_106,metro,0
p351_107,restaurant,15
p351_108,restaurant,10
p351_109,restaurant,5
p351_110,restaurant,0
p351_111,ssn,15
p351_112,ssn,10
p351_113,ssn,5
p351_114,ssn,0
p351_115,station,15
p351_116,station,10
p351_117,station,5
p351_118,station,0
p351_119,traffic,15
p351_120,traffic,10
p351_121,traffic,5
p351_122,traffic,0
p351_123,babble,15
p351_124,babble,10
p351_125,babble,5
p351_126,babble,0
p351_127,cafeteria,15
p351_128,cafeteria,10
p351_129,cafeteria,5
p351_130,cafeteria,0
p351_132,car,15
p351_133,car,10
p351_134,car,5
p351_135,car,0
p351_136,kitchen,15
p351_137,kitchen,10
p351_138,kitchen,5
p351_139,kitchen,0
p351_140,meeting,15
p351_141,meeting,10
p351_142,meeting,5
p351_144,meeting,0
p351_145,metro,15
p351_146,metro,10
p351_147,metro,5
p351_148,metro,0
p351_149,restaurant,15
p351_150,restaurant,10
p351_151,restaurant,5
p351_152,restaurant,0
p351_153,ssn,15
p351_154,ssn,10
p351_155,ssn,5
p351_156,ssn,0
p351_157,station,15
p351_158,station,10
p351_159,station,5
p351_160,station,0
p351_161,traffic,15
p351_162,traffic,10
p351_163,traffic,5
p351_164,traffic,0
p351_165,babble,15
p351_166,babble,10
p351_167,babble,5
p351_168,babble,0
p351_169,cafeteria,15
p351_171,cafeteria,10
p351_172,cafeteria,5
p351_173,cafeteria,0
p351_174,car,15
p351_175,car,10
p351_176,car,5
p351_177,car,0
p351_178,kitchen,15
p351_179,kitchen,10
p351_180,kitchen,5
p351_181,kitchen,0
p351_182,meeting,15
p351_183,meeting,10
p351_184,meeting,5
p351_185,meeting,0
p351_186,metro,15
p351_187,metro,10
p351_188,metro,5
p351_189,metro,0
p351_190,restaurant,15
p351_191,restaurant,10
p351_192,restaurant,5
p351_193,restaurant,0
p351_194,ssn,15
p351_195,ssn,10
p351_196,ssn,5
p351_197,ssn,0
p351_198,station,15
p351_199,station,10
p351_200,station,5
p351_201,station,0
p351_202,traffic,15
p351_203,traffic,10
p351_204,traffic,5
p351_205,traffic,0
p351_206,babble,15
p351_207,babble,10
p351_208,babble,5
p351_209,babble,0
p351_210,cafeteria,15
p351_211,cafeteria,10
p351_212,cafeteria,5
p351_213,cafeteria,0
p351_214,car,15
p351_215,car,10
p351_216,car,5
p351_217,car,0
p351_218,kitchen,15
p351_219,kitchen,10
p351_220,kitchen,5
p351_221,kitchen,0
p351_222,meeting,15
p351_223,meeting,10
p351_224,meeting,5
p351_225,meeting,0
p351_226,metro,15
p351_227,metro,10
p351_228,metro,5
p351_229,metro,0
p351_230,restaurant,15
p351_231,restaurant,10
p351_232,restaurant,5
p351_233,restaurant,0
p351_235,ssn,15
p351_236,ssn,10
p351_237,ssn,5
p351_238,ssn,0
p351_239,station,15
p351_240,station,10
p351_241,station,5
p351_242,station,0
p351_243,traffic,15
p351_244,traffic,10
p351_245,traffic,5
p351_246,traffic,0
p351_247,babble,15
p351_248,babble,10
p351_249,babble,5
p351_250,babble,0
p351_251,cafeteria,15
p351_252,cafeteria,10
p351_253,cafeteria,5
p351_254,cafeteria,0
p351_255,car,15
p351_256,car,10
p351_257,car,5
p351_258,car,0
p351_259,kitchen,15
p351_260,kitchen,10
p351_261,kitchen,5
p351_262,kitchen,0
p351_263,meeting,15
p351_264,meeting,10
p351_265,meeting,5
p351_266,meeting,0
p351_267,metro,15
p351_268,metro,10
p351_269,metro,5
p351_270,metro,0
p351_271,restaurant,15
p351_272,restaurant,10
p351_273,restaurant,5
p351_274,restaurant,0
p351_275,ssn,15
p351_276,ssn,10
p351_277,ssn,5
p351_278,ssn,0
p351_279,station,15
p351_280,station,10
p351_281,station,5
p351_282,station,0
p351_283,traffic,15
p351_284,traffic,10
p351_285,traffic,5
p351_286,traffic,0
p351_287,babble,15
p351_288,babble,10
p351_289,babble,5
p351_290,babble,0
p351_291,cafeteria,15
p351_292,cafeteria,10
p351_293,cafeteria,5
p351_294,cafeteria,0
p351_295,car,15
p351_296,car,10
p351_297,car,5
p351_298,car,0
p351_299,kitchen,15
p351_300,kitchen,10
p351_301,kitchen,5
p351_302,kitchen,0
p351_303,meeting,15
p351_304,meeting,10
p351_305,meeting,5
p351_306,meeting,0
p351_307,metro,15
p351_308,metro,10
p351_309,metro,5
p351_310,metro,0
p351_311,restaurant,15
p351_312,restaurant,10
p351_313,restaurant,5
p351_314,restaurant,0
p351_315,ssn,15
p351_316,ssn,10
p351_317,ssn,5
p351_318,ssn,0
p351_319,station,15
p351_320,station,10
p351_321,station,5
p351_322,station,0
p351_323,traffic,15
p351_324,traffic,10
p351_325,traffic,5
p351_326,traffic,0
p351_327,babble,15
p351_328,babble,10
p351_329,babble,5
p351_330,babble,0
p351_331,cafeteria,15
p351_332,cafeteria,10
p351_334,cafeteria,5
p351_335,cafeteria,0
p351_337,car,15
p351_338,car,10
p351_339,car,5
p351_340,car,0
p351_341,kitchen,15
p351_343,kitchen,10
p351_344,kitchen,5
p351_345,kitchen,0
p351_346,meeting,15
p351_347,meeting,10
p351_348,meeting,5
p351_349,meeting,0
p351_350,metro,15
p351_351,metro,10
p351_352,metro,5
p351_353,metro,0
p351_354,restaurant,15
p351_355,restaurant,10
p351_356,restaurant,5
p351_357,restaurant,0
p351_358,ssn,15
p351_359,ssn,10
p351_360,ssn,5
p351_362,ssn,0
p351_363,station,15
p351_364,station,10
p351_365,station,5
p351_366,station,0
p351_367,traffic,15
p351_368,traffic,10
p351_369,traffic,5
p351_370,traffic,0
p351_371,babble,15
p351_372,babble,10
p351_373,babble,5
p351_374,babble,0
p351_375,cafeteria,15
p351_376,cafeteria,10
p351_377,cafeteria,5
p351_378,cafeteria,0
p351_379,car,15
p351_380,car,10
